0.57647,0.0078431,0.0078431
0.64706,0.0078431,0.0078431
0.71765,0.0078431,0.0078431
0.78824,0.0078431,0.0078431
0.85882,0.0078431,0.0078431
0.92941,0.0078431,0.0078431
1,0.0078431,0.0078431
1,0.035127,0.0080196
1,0.062411,0.0081961
1,0.089695,0.0083725
1,0.11698,0.008549
1,0.14426,0.0087255
1,0.17155,0.008902
1,0.24794,0.0093961
1,0.32434,0.0098902
1,0.40073,0.010384
1,0.47713,0.010878
1,0.55352,0.011373
1,0.5661,0.011273
1,0.57868,0.011174
1,0.59127,0.011074
1,0.60385,0.010975
1,0.61643,0.010875
1,0.62901,0.010776
1,0.64159,0.010676
1,0.65418,0.010577
1,0.66676,0.010477
1,0.67934,0.010378
1,0.69192,0.010278
1,0.7045,0.010179
1,0.71709,0.01008
1,0.72967,0.0099801
1,0.74225,0.0098806
1,0.75483,0.0097812
1,0.76741,0.0096817
1,0.78,0.0095823
1,0.79258,0.0094828
1,0.80516,0.0093833
1,0.81774,0.0092839
1,0.83032,0.0091844
1,0.84291,0.009085
1,0.85549,0.0089855
1,0.86807,0.008886
1,0.88065,0.0087866
1,0.89323,0.0086871
1,0.89885,0.0086427
1,0.90447,0.0085983
1,0.91009,0.0085539
1,0.91571,0.0085094
1,0.92133,0.008465
1,0.92695,0.0084206
1,0.93257,0.0083762
1,0.93819,0.0083318
1,0.94381,0.0082873
1,0.94943,0.0082429
1,0.95505,0.0081985
1,0.96066,0.0081541
1,0.96628,0.0081097
1,0.9719,0.0080652
1,0.97752,0.0080208
1,0.98314,0.0079764
1,0.98876,0.007932
1,0.99438,0.0078876
1,1,0.0078431
